location,date,lat,lon,rain_3day,rain_7day,wave_h,elevation,slope,dist_coast,flooded
Lamu,2025-11-19,-2.1280871170246867,40.9846119145873,40.84,82.3,1.3,7.44,6.35,1.4,1
Lamu,2026-01-11,-2.4357183733902157,40.90782201898332,22.87,34.46,2.45,20.04,2.28,3.24,1
Lamu,2026-02-23,-2.447685013915373,41.045180172854224,26.35,45.04,2.85,12.6,0.0,2.53,1
Lamu,2025-12-12,-2.4145778692099094,41.027558038957736,19.93,40.57,2.21,13.67,3.16,1.46,1
Lamu,2025-12-14,-2.0351106390596687,40.80022335401171,52.58,73.15,0.83,0.0,5.2,1.01,1
Lamu,2026-01-14,-2.402597070174421,40.84921372923723,68.46,76.27,0.74,11.69,1.81,0.32,1
Lamu,2025-11-03,-2.1636095971492,41.0409392373711,16.1,28.51,1.82,14.74,0.19,1.82,1
Lamu,2025-11-27,-2.438207731494991,40.807036354575764,24.38,49.79,1.7,6.64,3.85,2.18,0
Lamu,2025-11-20,-2.0488826272499026,40.90767962350454,60.74,104.08,2.44,9.86,3.85,1.76,1
Lamu,2026-01-10,-2.3365353191820057,40.98441831205281,51.08,63.09,1.26,9.23,1.85,0.47,1
Lamu,2026-01-31,-2.0764378198292563,41.06546812021587,53.15,62.25,0.72,32.98,0.61,2.34,0
Lamu,2025-12-20,-2.1169961319710726,40.81153618409447,21.26,50.78,0.73,36.5,1.96,4.39,1
Lamu,2026-02-10,-2.1989947070471163,41.05162963930028,41.82,47.82,1.37,19.17,3.13,2.14,0
Lamu,2025-11-21,-2.103369605504965,41.081952565653765,34.35,64.02,1.87,14.32,3.17,0.98,0
Lamu,2025-11-18,-2.0350000566201807,40.79901299194672,27.43,86.26,2.57,26.79,3.27,0.99,1
Lamu,2026-01-12,-2.2814682935352977,40.847204837350645,35.87,43.0,0.77,45.22,4.58,0.87,0
Lamu,2026-02-09,-2.211753626924353,40.93184140138387,59.58,82.49,2.02,12.31,1.65,1.09,1
Lamu,2026-02-08,-2.2287586292816743,40.99363265581311,25.38,81.85,2.04,19.49,1.06,0.75,0
Lamu,2025-11-12,-1.98484846157863,40.925740060370636,17.48,31.54,2.15,11.67,1.62,1.84,0
Lamu,2025-11-04,-2.3089404562776474,40.982868700632565,15.32,29.19,1.77,3.22,0.97,4.17,1
Lamu,2025-11-06,-2.1496558761168263,40.806264449964324,48.26,82.02,2.54,11.86,0.88,0.57,1
Lamu,2026-02-07,-1.9543318414087645,40.92527852880792,23.29,62.95,2.28,28.28,2.88,5.44,0
Lamu,2026-01-29,-2.0094267237348706,40.90537744054778,22.87,33.22,2.96,15.85,0.73,3.12,1
Lamu,2026-01-31,-2.3464051054936,40.986839697609135,49.93,77.45,2.44,9.82,2.3,5.61,0
Lamu,2026-01-24,-2.4192200627948806,40.79897828675127,7.62,28.34,1.47,27.54,0.0,7.03,1
Lamu,2025-12-23,-1.9952353476737619,40.891249123150395,41.33,78.66,1.95,46.47,5.91,1.58,1
Lamu,2026-01-02,-2.0359412998211246,40.864784201783706,53.33,95.13,1.98,32.42,3.47,2.28,1
Lamu,2026-01-06,-1.9805110816327909,40.9208831112992,22.91,52.97,2.59,29.62,2.09,2.58,1
Lamu,2025-10-31,-2.2358014830844595,40.78009772035586,27.55,85.71,1.09,31.86,1.89,1.48,1
Lamu,2025-11-03,-2.27222192739505,40.81000123877062,21.77,42.79,1.9,9.13,1.94,0.45,1
Lamu,2025-11-25,-2.0508807791076946,41.02725851043161,12.63,18.67,2.04,13.45,3.99,4.37,1
Lamu,2026-01-17,-2.2079777314367472,40.82162422064574,12.85,36.52,2.47,46.18,4.38,0.71,0
Lamu,2025-11-03,-2.322041941644664,40.79411816492024,46.47,74.93,1.84,0.0,0.32,0.54,1
Lamu,2026-02-01,-1.9851234338380785,40.89265251452228,2.57,13.5,0.63,15.26,7.46,2.29,0
Lamu,2026-01-21,-2.180950497318393,41.04192152198829,37.75,56.51,2.66,1.5,3.68,1.96,1
Lamu,2025-11-20,-1.969305631319289,40.801439992419986,7.75,11.38,2.83,29.52,3.65,1.1,0
Lamu,2026-01-29,-2.0094533637722423,40.75019750021733,13.2,29.79,2.07,16.04,4.93,1.48,0
Lamu,2026-01-09,-2.004282050459989,41.018522684481084,13.21,35.88,2.28,40.94,4.62,1.24,1
Lamu,2026-01-19,-2.159487186514692,40.75114010994864,8.31,13.76,2.64,27.72,1.53,2.44,0
Lamu,2026-01-21,-2.387308812874636,40.88248989707651,20.12,25.49,0.87,21.29,3.7,1.85,1
Lamu,2025-11-17,-2.21086937042209,41.06550578251213,29.57,110.82,1.2,0.0,3.44,1.29,1
Lamu,2025-11-10,-1.9554138185093797,40.77207097614503,17.02,35.31,0.76,11.63,2.2,1.3,0
Lamu,2026-02-18,-2.3004607282752247,40.86975885748205,9.39,29.99,1.68,17.92,2.27,0.25,0
Lamu,2025-12-28,-2.2699259869016086,40.79389419107476,19.03,33.73,1.88,26.02,2.99,0.71,0
Lamu,2026-02-02,-1.982757129143144,40.93091216998361,22.87,51.94,0.55,43.44,4.51,1.31,1
Lamu,2026-02-10,-1.9915492241040114,40.874221844545154,116.65,176.41,1.03,23.62,1.97,4.42,1
Lamu,2026-02-09,-2.1770011531435443,40.77579386872485,23.09,59.12,2.75,10.87,3.46,0.62,1
Lamu,2026-01-16,-2.240522092297112,41.06371071191473,22.49,44.18,1.92,14.99,3.21,1.23,1
Lamu,2026-01-02,-1.9759683313050638,40.90767627322094,12.29,36.91,1.38,31.7,1.24,2.82,1
Lamu,2026-01-20,-2.070002734487198,41.07706072542114,19.86,55.86,2.26,29.19,3.3,4.3,1
Lamu,2025-11-04,-2.1318838024466036,40.88071804038994,3.24,21.56,1.99,21.54,4.37,3.97,0
Lamu,2026-01-14,-2.3530153883709928,41.09124146176639,25.93,67.13,2.5,9.99,2.84,0.17,1
Lamu,2025-12-08,-2.1838196263260308,41.07645290193273,17.92,24.74,2.18,15.38,0.0,6.66,1
Lamu,2026-01-31,-2.293045503860816,41.099699017198866,21.56,24.19,1.76,19.43,0.53,1.14,1
Lamu,2025-11-02,-1.963061942785472,40.87807212866314,14.1,48.72,1.95,21.61,0.1,0.38,1
Lamu,2026-02-18,-2.1414753242574145,40.93183480013671,43.46,76.87,2.15,13.98,3.63,0.42,1
Lamu,2026-01-05,-1.968261860704958,41.009381169842015,59.78,112.38,2.39,17.71,0.0,0.39,0
Lamu,2025-12-16,-2.043855611538687,40.80801321956978,31.78,53.61,0.66,28.43,3.83,1.66,1
Lamu,2025-12-29,-2.428225910584684,40.837948556528936,55.86,108.91,1.02,24.37,3.78,0.54,0
Lamu,2026-01-11,-2.235272178717692,40.778742305559255,9.73,52.41,2.23,14.2,4.71,2.11,1
Lamu,2026-01-30,-2.1955138477939915,40.81491616930377,21.98,42.95,1.14,11.91,3.97,0.77,1
Lamu,2026-02-12,-2.2374176430998762,41.001900412644254,17.68,29.62,1.0,0.0,5.55,2.77,1
Lamu,2025-12-03,-2.2583171142129372,40.7563234175874,23.07,40.11,1.48,17.61,3.35,1.53,1
Lamu,2026-01-13,-2.4272985324169873,41.059887145451185,11.41,95.93,2.0,4.22,0.56,1.07,1
Lamu,2025-12-22,-2.4289731546085074,40.777957494823745,40.74,76.37,1.14,30.61,2.41,0.43,1
Lamu,2025-12-06,-2.3747000691483757,40.90965706232489,18.21,32.6,1.82,30.1,5.76,0.63,0
Lamu,2026-01-06,-2.299689756408576,40.9463940637026,85.33,89.56,1.3,0.0,3.09,0.6,1
Lamu,2026-01-26,-2.3833397737612687,40.81528039299462,27.09,102.97,1.55,23.09,4.26,0.69,1
Lamu,2025-12-30,-1.9723725854447942,41.05262063099556,16.01,17.05,2.27,35.8,0.0,4.14,0
Lamu,2025-11-07,-2.3193533880107737,40.95036187941535,22.17,31.09,1.41,33.76,1.77,1.07,1
Lamu,2025-11-20,-2.32811583655746,41.02529378986774,9.4,50.92,2.84,14.57,4.24,0.28,1
Lamu,2025-12-03,-2.3572520622537327,40.78115054959438,9.38,19.28,0.64,41.41,4.94,2.42,1
Lamu,2026-01-01,-2.301110065546424,40.9154191188443,14.18,21.57,2.62,3.37,1.28,1.49,1
Lamu,2025-11-14,-2.3901650572998743,40.887553145310065,104.34,106.28,2.27,8.23,2.08,1.94,1
Lamu,2026-02-20,-2.385719642984948,40.79683985581182,34.23,46.2,0.58,15.19,0.78,5.03,1
Lamu,2026-01-12,-2.2335795422233846,40.994670644193604,30.29,51.06,1.51,6.01,1.95,6.56,0
Lamu,2025-11-12,-2.381147217181381,40.87224582217923,35.17,44.98,2.73,15.25,1.3,5.22,0
Lamu,2026-01-06,-2.3926199177214458,40.98788387778303,19.42,29.25,1.99,12.03,6.37,0.1,1
Lamu,2025-12-16,-2.057898372081327,40.87940623756232,76.12,99.73,2.13,23.66,0.0,0.27,1
Lamu,2025-11-05,-2.26723278811073,41.03111094232457,41.2,47.28,1.14,23.35,0.0,1.03,1
Lamu,2025-11-15,-2.3756602050628763,40.89708270310235,14.89,42.91,2.5,23.32,3.56,1.1,0
Lamu,2026-01-24,-2.370174971397872,40.78309378322938,87.11,107.06,1.77,16.53,0.44,2.31,1
Lamu,2026-02-25,-1.9740696090354732,40.98992034890824,8.95,17.6,1.7,16.23,0.0,0.78,1
Lamu,2025-12-02,-2.2015553239401267,41.04018731733247,13.61,24.5,2.98,20.13,2.94,4.04,1
Lamu,2025-12-02,-2.075627592935776,41.04140602035418,34.82,41.51,2.93,19.21,5.65,0.17,1
Lamu,2026-01-18,-2.1530449763624686,40.87526544540298,0.77,13.97,2.27,7.4,0.0,0.0,1
Lamu,2025-12-09,-2.4078366617005393,40.96524617721874,52.28,101.84,0.64,0.0,3.0,0.56,1
Lamu,2025-12-25,-2.2897536235785205,41.02875855726827,73.56,115.34,0.96,16.73,1.08,0.74,1
Lamu,2026-02-14,-2.3319109683760533,40.93612314448558,20.62,33.23,0.8,46.34,0.0,0.11,1
Lamu,2026-02-04,-2.1115018515496056,40.75278856877425,32.58,125.48,1.69,0.0,2.34,2.62,1
Lamu,2026-01-03,-2.1285169945637006,40.838786490364456,36.5,49.62,0.96,22.14,0.0,2.7,0
Lamu,2025-12-23,-2.446539919079085,40.88278134434425,27.38,34.15,2.14,24.8,4.49,1.81,1
Lamu,2026-01-31,-2.0699174670869422,40.979461194105404,31.07,68.06,2.57,24.77,5.74,2.27,1
Lamu,2026-02-09,-2.4126939529456237,41.0065610260054,32.83,44.42,2.35,38.91,5.27,2.21,1
Lamu,2025-12-12,-2.2610442689351813,40.9893969262594,19.03,21.61,0.71,34.2,1.78,4.04,1
Lamu,2026-01-13,-2.186878843115017,40.797652929823414,39.9,52.08,2.71,24.56,3.6,1.26,1
Lamu,2026-01-27,-2.0377105608328803,41.066306003804954,33.07,57.77,2.62,6.62,4.7,2.69,1
Lamu,2025-11-26,-2.436845252288127,40.97368846632532,74.21,87.37,1.82,12.68,3.02,2.47,0
Lamu,2025-12-17,-2.298616501115543,40.99091171938233,13.36,62.6,0.79,5.26,0.91,0.9,1
Lamu,2025-11-21,-2.296052453943876,40.779346020159224,58.1,70.23,0.97,21.2,1.65,0.94,1
Lamu,2025-12-29,-2.1302574786405595,40.922194863872626,15.64,18.77,2.65,19.85,3.86,4.99,0
Lamu,2025-12-18,-2.3360149286503535,40.838792554279685,55.88,65.42,0.81,13.28,3.42,6.96,1
Lamu,2026-01-10,-2.310701537724531,40.90837831645065,2.9,28.08,1.6,34.85,1.33,0.02,1
Lamu,2026-01-22,-2.209679509816636,40.94715312299743,6.35,74.46,1.13,15.29,5.1,1.91,0
Lamu,2025-11-19,-2.206633368210443,41.04803164396806,17.16,33.38,2.16,21.63,3.73,0.7,1
Lamu,2025-11-29,-2.2814893516082524,40.99195034344244,29.78,71.78,1.79,16.35,1.99,1.75,1
Lamu,2025-12-24,-1.9940267431471215,40.94520361128607,23.62,47.33,2.02,0.73,1.65,0.04,1
Lamu,2025-12-29,-2.23043497327971,40.815937327149385,43.62,76.3,1.17,0.0,2.06,0.5,1
Lamu,2025-11-16,-2.4418906741575857,41.01113775704499,32.85,54.85,0.6,20.25,3.0,3.41,1
Lamu,2025-12-12,-1.9932034947536585,40.85969495920843,17.86,28.05,1.18,5.82,2.29,0.38,1
Lamu,2025-11-15,-2.3299331938461587,40.847515407232734,23.29,53.72,2.58,2.56,0.91,3.05,1
Lamu,2026-01-12,-2.1115447057545165,40.80857327255525,25.3,45.2,1.0,14.77,2.16,2.14,1
Lamu,2025-11-30,-2.2497624313324,41.04751989011357,13.74,26.37,1.63,5.15,2.51,1.44,1
Lamu,2026-01-03,-2.4203855290395015,40.78583540847357,23.08,55.92,2.15,21.14,1.35,4.33,1
Lamu,2026-01-20,-2.1751260479376415,40.983396678642144,32.87,47.75,1.46,5.15,1.18,3.09,1
Lamu,2025-11-30,-2.174000797362455,41.09320674384742,17.63,62.81,2.02,12.29,0.0,1.61,1
Lamu,2026-02-19,-2.351807708663995,40.8274762367665,36.96,57.52,2.42,41.8,3.59,0.9,1
Lamu,2026-01-30,-2.2971140395423495,40.883118216628894,70.27,74.83,0.8,1.32,2.36,0.95,1
Lamu,2025-12-23,-2.060951190722045,40.94467093553973,37.16,72.62,1.32,16.72,1.61,2.97,1
Lamu,2026-01-07,-2.359270271857399,40.96090482414572,12.61,46.73,1.12,24.9,2.27,0.09,1
Lamu,2026-01-06,-2.2333874252745165,40.91082562994643,40.66,69.94,1.92,6.96,2.73,2.72,1
Lamu,2025-12-12,-2.167546063144801,41.01014338872194,18.68,87.55,1.69,18.63,5.71,1.27,1
Lamu,2025-12-10,-2.2213589983773825,40.999678431637875,2.5,30.95,2.12,0.0,4.22,1.9,1
Lamu,2025-12-29,-2.152344076063444,41.05496536105041,11.86,14.05,2.89,8.58,3.29,2.04,0
Lamu,2026-01-06,-2.438033453317085,41.004019946800334,40.98,62.71,1.17,23.49,1.01,3.02,1
Lamu,2025-11-05,-2.173957136074617,40.79833817544503,60.16,98.02,1.95,23.19,2.61,3.98,1
Lamu,2026-02-10,-2.0618881334142762,40.85006709434132,42.79,60.17,1.94,15.65,1.03,1.63,0
Lamu,2026-01-09,-2.269356145943489,40.88496139053017,12.21,25.64,2.92,22.91,2.52,0.67,1
Lamu,2025-11-20,-2.1555560047046614,40.98360920913379,41.16,46.5,1.5,14.99,2.94,2.23,0
Lamu,2026-01-22,-2.1914474604444196,40.89412493229578,43.41,63.1,2.96,0.0,1.21,0.07,1
Lamu,2025-12-26,-2.0760200110294087,40.94267411995374,19.39,30.82,0.76,24.94,0.93,2.1,0
Lamu,2025-12-01,-2.0336702113118594,40.81792933953918,9.65,23.1,0.6,30.47,1.93,1.68,0
Lamu,2026-01-26,-2.4061027596372,40.79332016963342,16.1,38.07,1.02,16.21,1.7,2.25,1
Lamu,2026-01-09,-2.2343314003451282,40.84140187140384,27.75,32.7,0.74,31.33,3.31,2.11,1
Lamu,2025-12-15,-2.0583796398480616,40.864885733745176,50.82,70.85,1.2,4.07,0.0,3.03,1
Lamu,2026-02-08,-1.98009851798144,41.066692586876904,37.42,39.24,0.75,20.67,4.03,2.03,1
Lamu,2026-01-30,-2.2388384943642974,40.95984750000094,13.16,22.88,1.6,14.19,4.73,7.3,0
Lamu,2026-02-16,-2.0984442198400086,41.05711671285488,0.46,19.39,1.08,0.67,2.54,1.02,0
Lamu,2026-01-25,-1.9777364882664392,41.0827984438422,16.77,45.66,1.39,12.94,2.7,1.63,1
Lamu,2025-12-14,-2.1594496377453845,41.0830266625742,35.82,48.13,0.93,32.96,2.21,1.41,1
Lamu,2025-11-30,-2.017782607047799,40.81906263929842,4.94,67.52,1.91,31.21,4.26,1.29,0
Lamu,2026-02-01,-1.9830558792038993,40.99816005428596,30.8,43.2,1.2,19.03,2.76,0.86,0
Lamu,2026-02-10,-2.113536967544025,40.80425617064952,66.99,81.7,0.95,0.0,0.97,0.52,0
Lamu,2025-11-25,-2.276393275862763,40.7657649828751,29.23,44.28,2.3,3.9,1.41,0.28,0
Lamu,2025-12-31,-2.42701252829201,40.78682775567242,51.43,128.1,2.0,12.34,4.81,4.2,1
Lamu,2025-12-16,-2.23858740057813,40.87972087388679,20.57,74.16,1.33,29.34,3.32,2.48,0
Lamu,2026-02-18,-2.0624099524340775,40.801104866899216,66.41,66.88,0.59,24.48,0.07,0.69,1
Lamu,2026-02-02,-2.4211860613458414,40.99601173455688,29.68,45.59,0.76,9.35,4.24,0.68,1
Lamu,2025-11-19,-2.255213362228471,40.92436614570107,52.24,123.43,2.48,35.75,1.93,3.06,1
Lamu,2025-12-17,-2.320523704509061,40.82869771115666,19.09,41.98,2.58,16.25,5.08,2.67,1
Lamu,2025-12-10,-2.314511110133265,41.013142470243636,21.64,30.33,2.1,14.45,0.04,1.61,0
Lamu,2025-12-01,-2.1154616565852282,40.830236444461256,13.52,27.6,2.8,3.58,3.33,1.91,1
Lamu,2025-11-10,-2.1229295455559276,40.95799506903737,9.41,13.28,2.54,13.75,5.63,0.44,1
Lamu,2026-01-17,-2.426946663560033,41.017250101384,46.18,95.98,1.5,7.17,1.32,1.37,1
Lamu,2026-01-09,-1.9591753827514058,40.88643777904177,28.95,65.96,1.97,23.63,0.97,0.5,1
Lamu,2026-01-28,-2.1224292560590117,41.056794755809804,37.53,60.44,1.57,22.43,0.0,4.34,0
Lamu,2026-02-02,-2.3369677383008978,40.97698131154471,54.61,140.84,0.52,2.29,0.71,2.52,1
Lamu,2025-12-19,-2.0637248495647964,41.03765223021225,57.02,67.73,1.54,8.03,0.22,0.23,1
Lamu,2025-11-04,-2.1081586133901578,40.78686490792865,17.99,35.49,1.73,11.29,5.6,0.16,0
Lamu,2026-01-25,-2.0291013492099137,40.85826116604673,49.16,63.12,0.97,3.09,1.21,3.21,1
Lamu,2026-01-05,-2.170438573803227,40.93013425984509,41.78,103.55,2.11,18.34,2.31,0.33,1
Lamu,2026-01-07,-2.2497450179155005,41.042815312526685,37.05,53.94,0.54,13.21,1.42,0.89,1
Lamu,2025-12-20,-2.167561375022521,40.91543376281456,28.87,49.62,1.82,21.32,4.29,3.33,1
Lamu,2026-02-05,-1.9821031325147693,41.07042441342776,14.27,46.29,0.63,16.74,3.44,0.75,1
Lamu,2026-01-19,-1.9738203527916562,40.88201559284278,52.19,59.51,2.06,0.0,0.0,1.92,1
Lamu,2026-02-02,-2.185096690908108,40.81467139252617,21.75,25.03,2.14,23.81,2.73,1.5,1
Lamu,2026-02-18,-2.145241817339934,41.04595703460269,33.02,48.04,0.56,20.6,0.0,1.73,1
Lamu,2026-02-01,-2.1199010312914273,40.9630436872806,28.75,46.61,1.47,28.61,1.42,1.41,1
Lamu,2025-12-27,-2.155006770672858,40.89685014210947,36.55,59.58,2.37,32.11,5.39,2.61,1
Lamu,2026-01-13,-2.326332892253109,41.0688206233958,32.41,84.6,1.42,18.67,3.01,0.15,1
Lamu,2025-11-20,-2.0706694416387377,40.81062958196067,83.05,92.93,1.69,23.33,6.07,7.28,1
Lamu,2026-02-15,-2.102001178484277,41.03844732391158,23.85,45.35,0.91,27.27,4.61,0.31,1
Lamu,2025-12-16,-2.1184135352912734,40.86655775986857,14.8,33.37,1.68,28.62,3.8,2.18,1
Lamu,2026-01-24,-2.0144706789027973,40.987787069979426,32.88,42.32,1.64,21.07,0.87,0.09,1
Lamu,2025-12-03,-1.993338142436793,40.82644041124257,31.31,60.11,0.98,14.48,0.59,0.24,0
Lamu,2025-12-03,-2.214810396317589,40.95360978246265,77.5,113.57,2.6,11.03,3.34,4.06,0
Lamu,2026-02-23,-2.4493926399024333,40.841314083511726,13.73,26.52,0.82,2.56,0.0,2.43,1
Lamu,2026-02-06,-2.1973220773636615,41.079712192833156,29.97,74.14,0.75,9.53,1.04,1.12,0
Lamu,2025-11-24,-2.225510575680346,40.812614248654185,4.02,5.01,0.52,20.74,0.0,1.11,1
Lamu,2026-01-19,-2.3702475746181535,40.823783589460604,21.15,31.22,1.54,17.81,5.49,8.53,1
Lamu,2025-11-02,-2.135781231466522,40.85546376879955,27.56,30.66,1.45,9.6,5.21,2.24,1
Lamu,2025-12-20,-2.2185923658619133,41.092905291340664,14.72,56.68,2.1,23.59,0.0,0.35,0
Lamu,2026-01-29,-2.419362402673175,40.923196931966714,18.49,64.97,1.72,23.67,2.56,0.15,1
Lamu,2026-02-23,-2.1067579969658694,40.93335803595904,123.62,142.61,1.92,0.0,5.36,2.09,1
Lamu,2025-11-24,-2.3376582908640446,41.0041890273043,21.85,52.44,2.44,16.87,0.46,3.64,1
Lamu,2026-02-17,-2.432172118039755,40.83514199371671,6.59,26.2,2.58,20.72,3.08,0.46,1
Lamu,2026-02-14,-2.3126106134378057,40.991995366079124,28.56,36.26,1.67,0.8,3.98,0.28,1
Lamu,2026-01-21,-2.148236448789956,41.07258278817213,32.54,40.51,2.08,24.99,4.63,0.1,1
Lamu,2026-02-03,-2.3548089593644446,40.88914786028309,31.7,55.12,2.83,21.17,4.82,0.58,1
Lamu,2025-11-05,-2.1158900262379965,41.06725362939467,19.6,34.5,0.73,34.05,2.24,1.02,0
Lamu,2026-02-14,-2.359945576396537,40.7648413472892,20.32,69.64,0.66,30.0,1.71,3.04,1
Lamu,2026-01-07,-1.9748398056146501,40.98836253186924,30.62,51.32,1.72,17.91,4.07,0.38,1
Lamu,2025-12-21,-2.0210582823506793,40.99262907781294,21.17,33.85,2.42,15.35,5.07,0.52,1
Lamu,2025-11-22,-2.3109556703340193,40.76718573164704,20.59,43.23,2.5,24.29,3.31,0.05,1
Lamu,2025-12-19,-1.964740177489084,40.77021600861397,12.8,24.85,1.59,0.0,2.68,0.62,1
Lamu,2025-11-21,-1.9560880695798033,40.83533541376043,15.44,45.2,1.65,16.12,5.95,0.87,1
Lamu,2025-12-26,-1.97667120698538,41.012991170927314,25.25,56.51,2.35,18.75,1.39,0.22,0
Lamu,2025-12-26,-2.1385495951102707,40.994790562502395,54.61,64.16,2.93,9.98,4.45,1.23,0
Lamu,2025-12-10,-2.3916154627614827,41.02626083423692,4.44,38.37,0.76,35.1,3.76,0.41,0
Lamu,2025-10-29,-1.9708194590049408,40.858705498540324,29.24,52.61,2.93,15.03,2.1,0.06,1
Lamu,2026-01-25,-2.37874314377181,40.87262167433223,27.38,33.79,2.47,8.8,1.05,3.31,1
Lamu,2025-11-21,-2.336919863007595,40.75432316338841,32.74,54.65,0.98,18.85,4.46,9.04,1
Lamu,2025-12-20,-2.1815657319724253,40.79310394637096,9.85,39.22,1.34,24.86,2.32,3.92,0
Lamu,2025-12-03,-2.066310814232376,41.09094483096187,78.34,92.96,1.47,9.88,3.93,1.18,1
Lamu,2026-01-15,-1.997710081889823,41.09143518319041,21.83,40.24,0.8,19.65,2.19,0.63,0
Lamu,2026-01-12,-2.4159276586878855,40.9209423059136,12.27,51.55,1.3,4.25,3.82,1.64,1
Lamu,2026-02-11,-2.431368113848567,40.763172300996224,5.45,11.47,1.82,27.89,1.62,0.8,0
Lamu,2025-10-30,-2.430905640451018,40.80127312147164,42.96,56.41,2.83,19.26,1.91,19.68,1
Lamu,2025-11-21,-2.2425018412243527,40.91910134218737,9.9,45.11,0.73,19.07,3.54,2.56,0
Lamu,2026-02-03,-1.9999600360052079,40.75007969091342,82.54,138.69,1.53,34.02,0.0,0.07,1
Lamu,2025-11-21,-2.437935769962888,40.859329616908205,9.77,10.96,2.1,12.94,3.09,2.67,0
Lamu,2026-01-29,-2.054710199372067,40.86204174424133,37.22,41.3,0.76,19.98,6.37,6.34,1
Lamu,2025-12-20,-2.4425922614235493,40.873998174095725,44.52,80.54,2.48,0.0,3.59,0.22,1
Lamu,2025-12-08,-2.423700199567937,41.09826848847731,31.07,52.69,2.2,16.1,2.05,1.5,0
Lamu,2025-11-27,-1.9504380745646939,40.81867613119879,37.41,68.42,2.67,13.97,1.54,3.66,0
Lamu,2026-01-25,-2.251270733921552,41.0244723586463,17.65,62.99,2.08,29.43,0.0,2.66,1
Lamu,2025-12-11,-2.0061688776353255,40.95518486513677,19.39,30.58,1.81,30.98,2.8,2.18,1
Lamu,2025-12-14,-2.338595748775542,41.07229268519376,21.78,31.03,1.25,37.96,0.67,2.97,0
Lamu,2026-01-10,-2.0063144021016988,41.09232287348395,41.7,47.7,0.78,28.64,0.89,5.69,0
Lamu,2026-01-08,-2.3652379474745753,40.76007779925253,25.5,41.29,1.32,0.0,0.0,1.6,1
Lamu,2025-11-02,-2.312930376253517,40.761132806484994,13.06,89.52,2.83,23.32,1.01,0.95,1
Lamu,2026-01-23,-2.4064781789480665,40.773427585160675,58.15,66.14,2.51,9.97,4.08,0.73,1
Lamu,2025-12-15,-2.082033391511077,41.01623385435734,15.07,71.48,2.91,16.47,6.53,1.62,1
Lamu,2026-02-08,-2.1833277993246147,40.927928503813845,29.06,46.1,0.9,1.31,0.0,1.83,1
Lamu,2026-02-16,-2.4469045576962296,40.939145352327124,46.53,53.57,1.84,4.85,3.77,0.2,1
Lamu,2025-12-07,-2.288796742061967,41.049466675696685,16.75,39.1,2.41,22.09,2.03,0.02,1
Lamu,2025-12-15,-2.1740228335738188,40.81538763691652,10.91,35.37,2.37,21.13,4.23,1.05,1
Lamu,2025-11-05,-2.4191704613420337,40.75288574994392,15.18,26.05,1.37,31.57,0.81,0.72,0
Lamu,2026-01-15,-2.012261177876778,40.99461564707845,24.36,70.38,0.82,20.85,0.66,1.79,0
Lamu,2026-02-19,-2.0013008980567806,40.75803661929113,8.63,37.62,1.53,1.02,0.0,1.03,1
Lamu,2026-02-21,-1.9765396742964885,41.0918069289308,31.33,82.25,2.48,33.84,2.59,1.21,1
Lamu,2025-11-04,-2.2712759062244574,40.79655122329833,25.07,44.05,2.61,7.8,2.05,3.48,1
Lamu,2025-12-26,-2.391029230792899,41.01281039553597,21.32,31.07,2.27,28.03,1.66,0.9,1
Lamu,2026-01-03,-2.361808731257372,41.08226627958704,27.75,59.55,1.32,0.0,0.0,3.35,1
Lamu,2025-12-08,-2.05679134295672,40.811996473659924,15.59,51.37,1.97,22.65,4.53,0.53,0
Lamu,2025-12-26,-2.209573388800681,41.08270356395896,9.1,15.3,2.14,29.47,1.06,3.11,0
Lamu,2025-12-09,-2.395349179882295,41.0183295524503,62.83,112.11,2.38,0.0,5.26,1.14,1
Lamu,2026-01-30,-2.0683595629576503,40.78689168233303,19.38,25.73,1.44,23.71,1.16,0.48,1
Lamu,2025-10-29,-2.2259447478158547,40.917934507039696,9.81,37.21,1.86,47.86,4.94,1.0,0
Lamu,2026-02-17,-2.0663952129675436,40.859846794881314,53.45,77.54,2.57,18.45,1.24,0.82,1
Lamu,2025-11-16,-2.2013958822922532,41.025544898896186,28.15,50.11,1.35,38.22,2.56,1.24,1
Lamu,2026-01-16,-2.436446993347375,41.04694113787811,30.57,42.84,2.41,25.91,1.83,0.75,1
Lamu,2025-11-20,-1.960601010140348,40.99151534613064,36.14,52.72,2.22,5.53,1.42,8.81,1
Lamu,2025-11-10,-2.26035997040652,41.069029978957786,35.39,79.18,0.61,12.36,5.91,1.24,1
Lamu,2025-12-28,-2.1857906555965907,41.057405870629495,8.36,42.19,1.43,38.37,1.69,0.19,0
Lamu,2026-02-20,-1.9609703245406012,40.87563789071977,48.25,54.68,2.97,10.86,1.58,0.79,1
Lamu,2026-02-02,-2.2125309825168773,40.845956888129436,20.48,23.49,0.74,15.85,6.56,3.1,1
Lamu,2025-11-12,-2.0817998620739475,41.06892746074055,34.67,55.51,1.47,35.87,3.63,2.27,1
Lamu,2025-11-01,-2.156568002517718,40.763751221928835,20.51,48.19,1.93,8.02,3.62,2.06,1
Lamu,2025-11-02,-2.2692114025365817,41.03381971358774,32.17,39.89,1.42,32.72,4.01,0.34,0
Lamu,2026-01-31,-2.421333824018341,41.05214639776574,9.6,100.6,1.76,17.83,3.97,0.05,0
